Date,Open,High,Low,Close,Volume
2024-02-06 00:00:00+05:30,875.5499877929688,918.0,861.75,913.0,1839099
2024-02-07 00:00:00+05:30,932.0,970.5,920.0,960.25,7019769
2024-02-08 00:00:00+05:30,961.9000244140625,1005.9000244140625,961.9000244140625,996.0,3337092
2024-02-09 00:00:00+05:30,992.0499877929688,1005.2000122070312,973.6500244140625,987.3499755859375,989168
2024-02-12 00:00:00+05:30,985.5,985.5,954.25,962.1500244140625,494478
2024-02-13 00:00:00+05:30,966.2999877929688,984.5,949.9000244140625,979.25,867305
2024-02-14 00:00:00+05:30,973.4000244140625,976.0,946.3499755859375,968.5999755859375,957267
2024-02-15 00:00:00+05:30,976.0,983.4000244140625,938.7000122070312,949.25,1289969
2024-02-16 00:00:00+05:30,954.2000122070312,989.2000122070312,945.9500122070312,972.0499877929688,1525067
2024-02-19 00:00:00+05:30,977.2000122070312,984.8499755859375,961.9500122070312,979.8499755859375,554934
2024-02-20 00:00:00+05:30,965.0,984.9500122070312,957.0499877929688,964.7999877929688,414540
2024-02-21 00:00:00+05:30,966.0,970.5,949.7999877929688,953.0999755859375,425358
2024-02-22 00:00:00+05:30,958.0999755859375,958.0999755859375,941.2999877929688,950.3499755859375,572167
2024-02-23 00:00:00+05:30,953.2000122070312,953.2000122070312,920.7000122070312,930.2000122070312,1024950
2024-02-26 00:00:00+05:30,929.5,938.0,920.0,925.25,851672
2024-02-27 00:00:00+05:30,922.2999877929688,942.0,913.0499877929688,935.4000244140625,1175846
2024-02-28 00:00:00+05:30,945.0,979.9500122070312,941.5,964.3499755859375,3335190
2024-02-29 00:00:00+05:30,964.4500122070312,978.9000244140625,958.5999755859375,969.7000122070312,1641805
2024-03-01 00:00:00+05:30,963.9500122070312,977.7000122070312,955.7000122070312,968.4500122070312,594819
2024-03-04 00:00:00+05:30,973.2000122070312,1005.0999755859375,959.25,1000.5999755859375,1164390
2024-03-05 00:00:00+05:30,1004.0,1004.0,975.9000244140625,978.5,620347
2024-03-06 00:00:00+05:30,979.9000244140625,984.0999755859375,962.4000244140625,980.5499877929688,462045
2024-03-07 00:00:00+05:30,985.7000122070312,992.0,975.25,978.4000244140625,972665
2024-03-11 00:00:00+05:30,995.0,1010.0,982.75,991.5499877929688,1256809
2024-03-12 00:00:00+05:30,993.4500122070312,995.0,968.3499755859375,979.4000244140625,577139
2024-03-13 00:00:00+05:30,990.0,1000.0,945.75,951.9500122070312,1264419
2024-03-14 00:00:00+05:30,950.5999755859375,984.0,930.8499755859375,960.5499877929688,1494019
2024-03-15 00:00:00+05:30,972.5,994.0,952.9000244140625,962.75,2154818
2024-03-18 00:00:00+05:30,961.0,961.0,935.5,955.25,630906
2024-03-19 00:00:00+05:30,954.2000122070312,967.0499877929688,947.6500244140625,961.5,1395397
2024-03-20 00:00:00+05:30,966.5999755859375,971.9500122070312,939.5499877929688,944.25,889215
2024-03-21 00:00:00+05:30,946.5999755859375,965.0,943.0999755859375,952.0,1244775
2024-03-22 00:00:00+05:30,956.75,956.75,932.0,944.0499877929688,691009
2024-03-26 00:00:00+05:30,985.0,1010.0,974.0499877929688,987.75,4885903
2024-03-27 00:00:00+05:30,981.9500122070312,1021.0,976.75,1015.7999877929688,2108851
2024-03-28 00:00:00+05:30,1024.5999755859375,1027.4000244140625,999.0,1002.2000122070312,1220800
2024-04-01 00:00:00+05:30,1007.4500122070312,1022.75,1001.5,1017.6500244140625,426625
2024-04-02 00:00:00+05:30,1025.0,1036.0,1010.2999877929688,1014.0999755859375,655902
2024-04-03 00:00:00+05:30,1014.0,1015.0,992.0,1007.0,592100
2024-04-04 00:00:00+05:30,1024.949951171875,1039.6500244140625,996.6500244140625,1022.7999877929688,993545
2024-04-05 00:00:00+05:30,1020.0,1026.949951171875,1008.0499877929688,1014.5999755859375,626816
2024-04-08 00:00:00+05:30,1020.0,1043.550048828125,1016.1500244140625,1036.6500244140625,815714
2024-04-09 00:00:00+05:30,1045.0,1046.25,1025.300048828125,1034.0999755859375,164683
2024-04-10 00:00:00+05:30,1034.0,1047.3499755859375,1029.0999755859375,1044.800048828125,422479
2024-04-12 00:00:00+05:30,1043.5,1056.199951171875,1005.0,1034.25,672399
2024-04-15 00:00:00+05:30,1027.3499755859375,1031.949951171875,1000.0,1023.0499877929688,588216
2024-04-16 00:00:00+05:30,1015.0,1028.0,999.25,1001.7999877929688,1161258
2024-04-18 00:00:00+05:30,1009.9500122070312,1035.0,1002.1500244140625,1005.1500244140625,482242
2024-04-19 00:00:00+05:30,1005.0499877929688,1032.3499755859375,988.2999877929688,1021.5999755859375,1123130
2024-04-22 00:00:00+05:30,1032.0,1063.0999755859375,1018.8499755859375,1060.300048828125,2112037
2024-04-23 00:00:00+05:30,1072.5,1092.0,1046.25,1058.9000244140625,3824095
2024-04-24 00:00:00+05:30,1065.0,1065.0,1026.4000244140625,1030.75,2120357
2024-04-25 00:00:00+05:30,1037.949951171875,1038.449951171875,998.1500244140625,1017.75,1914169
2024-04-26 00:00:00+05:30,1017.75,1024.199951171875,995.1500244140625,998.8499755859375,757025
2024-04-29 00:00:00+05:30,1002.2999877929688,1002.2999877929688,972.0,975.8499755859375,1655438
2024-04-30 00:00:00+05:30,983.9500122070312,1019.5999755859375,969.0499877929688,1010.9000244140625,1710267
2024-05-02 00:00:00+05:30,1021.0999755859375,1038.3499755859375,1012.0,1023.8499755859375,1049815
2024-05-03 00:00:00+05:30,1023.8499755859375,1032.0,998.0,1001.6500244140625,1005079
2024-05-06 00:00:00+05:30,1011.7000122070312,1011.7000122070312,980.0,987.8499755859375,505893
2024-05-07 00:00:00+05:30,991.3499755859375,996.5999755859375,966.0,969.6500244140625,690893
2024-05-08 00:00:00+05:30,973.5999755859375,1005.9000244140625,967.6500244140625,982.7999877929688,3587353
2024-05-09 00:00:00+05:30,982.7999877929688,983.9500122070312,952.3499755859375,962.7000122070312,1048835
2024-05-10 00:00:00+05:30,980.0,996.7000122070312,954.5,976.0999755859375,1307701
2024-05-13 00:00:00+05:30,977.8499755859375,977.8499755859375,956.0999755859375,966.7000122070312,851218
2024-05-14 00:00:00+05:30,965.75,983.7000122070312,960.1500244140625,976.1500244140625,2331789
2024-05-15 00:00:00+05:30,978.0499877929688,1002.7000122070312,978.0,1000.5,942181
2024-05-16 00:00:00+05:30,1000.0499877929688,1005.0,992.5,1000.7000122070312,919024
2024-05-17 00:00:00+05:30,991.5999755859375,1025.0,991.5999755859375,1020.1500244140625,654800
2024-05-21 00:00:00+05:30,1028.0,1028.0,996.4000244140625,1004.0499877929688,463442
2024-05-22 00:00:00+05:30,1009.25,1009.25,966.0,977.9500122070312,1077832
2024-05-23 00:00:00+05:30,981.6500244140625,983.5999755859375,947.9500122070312,960.9000244140625,1148256
2024-05-24 00:00:00+05:30,966.0,971.7000122070312,952.5499877929688,963.6500244140625,914854
2024-05-27 00:00:00+05:30,965.0,972.4500122070312,951.25,957.75,456231
2024-05-28 00:00:00+05:30,957.7000122070312,995.7999877929688,950.5999755859375,979.0499877929688,2504134
2024-05-29 00:00:00+05:30,980.0,984.2000122070312,963.0999755859375,971.75,1551773
2024-05-30 00:00:00+05:30,973.0,973.0,916.8499755859375,926.7000122070312,1833517
2024-05-31 00:00:00+05:30,925.0,933.2999877929688,909.1500244140625,918.1500244140625,1139664
2024-06-03 00:00:00+05:30,935.0,944.3499755859375,924.8499755859375,937.3499755859375,819395
2024-06-04 00:00:00+05:30,925.0,934.9000244140625,864.0,902.5999755859375,2635250
2024-06-05 00:00:00+05:30,905.0,938.5999755859375,899.4500122070312,926.25,1066481
2024-06-06 00:00:00+05:30,927.5499877929688,939.0,924.0499877929688,927.2000122070312,1174484
2024-06-07 00:00:00+05:30,932.0999755859375,947.2999877929688,919.7000122070312,936.8499755859375,826457
2024-06-10 00:00:00+05:30,939.0,959.5999755859375,933.0,954.0,1205869
2024-06-11 00:00:00+05:30,953.5499877929688,966.0,945.5499877929688,953.5999755859375,672875
2024-06-12 00:00:00+05:30,953.5999755859375,966.2000122070312,945.2999877929688,964.7000122070312,456795
2024-06-13 00:00:00+05:30,949.9500122070312,995.0,940.1500244140625,987.7999877929688,3054699
2024-06-14 00:00:00+05:30,996.0,999.6500244140625,983.2999877929688,993.5,1017821
2024-06-18 00:00:00+05:30,993.5,998.7000122070312,979.0,990.7000122070312,1167291
2024-06-19 00:00:00+05:30,995.0,997.9500122070312,976.4500122070312,987.9500122070312,566029
2024-06-20 00:00:00+05:30,995.0499877929688,1004.9000244140625,983.5,987.3499755859375,597561
2024-06-21 00:00:00+05:30,989.8499755859375,1000.7999877929688,983.7000122070312,989.25,921849
2024-06-24 00:00:00+05:30,988.5,992.9000244140625,975.5499877929688,988.0,815545
2024-06-25 00:00:00+05:30,988.2000122070312,990.7000122070312,969.0,979.6500244140625,512230
2024-06-26 00:00:00+05:30,979.6500244140625,986.0,968.8499755859375,971.7000122070312,810551
2024-06-27 00:00:00+05:30,967.0999755859375,983.2999877929688,966.6500244140625,972.0999755859375,907462
2024-06-28 00:00:00+05:30,972.0,980.0,966.9500122070312,971.7000122070312,929770
2024-07-01 00:00:00+05:30,972.7999877929688,1000.9000244140625,971.5,995.7000122070312,2095006
2024-07-02 00:00:00+05:30,994.75,997.6500244140625,967.7000122070312,980.4000244140625,1006320
2024-07-03 00:00:00+05:30,983.5999755859375,1000.0,980.25,996.9500122070312,676259
2024-07-04 00:00:00+05:30,1005.0,1023.75,999.6500244140625,1002.4500122070312,1039890
2024-07-05 00:00:00+05:30,1007.0,1008.5,991.0999755859375,996.0999755859375,268424
2024-07-08 00:00:00+05:30,1002.0,1006.7000122070312,989.0999755859375,992.8499755859375,568553
2024-07-09 00:00:00+05:30,992.8499755859375,1017.8499755859375,988.1500244140625,1013.4000244140625,1063480
2024-07-10 00:00:00+05:30,1019.7999877929688,1044.0,989.0,1037.75,1714076
2024-07-11 00:00:00+05:30,1039.8499755859375,1044.1500244140625,1029.0,1032.75,666819
2024-07-12 00:00:00+05:30,1032.800048828125,1039.3499755859375,1012.4500122070312,1018.25,253573
2024-07-15 00:00:00+05:30,1020.0,1049.449951171875,1005.9500122070312,1038.050048828125,1183665
2024-07-16 00:00:00+05:30,1047.0,1047.4000244140625,1022.5,1039.449951171875,1422466
2024-07-18 00:00:00+05:30,1040.0,1041.75,1016.4500122070312,1038.5999755859375,1002503
