Datetime,Open,High,Low,Close,Volume
2025-11-13 09:15:00+05:30,1798.199951171875,1802.5,1796.0,1796.0999755859375,0
2025-11-13 09:20:00+05:30,1795.800048828125,1796.199951171875,1795.199951171875,1796.0,997
2025-11-13 09:25:00+05:30,1794.699951171875,1795.800048828125,1791.0,1791.5,93552
2025-11-13 09:30:00+05:30,1792.699951171875,1792.800048828125,1791.300048828125,1791.300048828125,1060
2025-11-13 09:35:00+05:30,1791.4000244140625,1792.0,1791.0,1791.9000244140625,1035
2025-11-13 09:40:00+05:30,1791.300048828125,1792.0,1790.199951171875,1790.300048828125,70600
2025-11-13 09:45:00+05:30,1790.5999755859375,1797.699951171875,1790.5999755859375,1796.699951171875,4527
2025-11-13 09:50:00+05:30,1796.699951171875,1797.0999755859375,1794.699951171875,1794.699951171875,3529
2025-11-13 09:55:00+05:30,1794.4000244140625,1795.0999755859375,1791.699951171875,1791.699951171875,2912
2025-11-13 10:00:00+05:30,1792.9000244140625,1793.5999755859375,1792.0999755859375,1793.5999755859375,620
2025-11-13 10:05:00+05:30,1793.5999755859375,1795.800048828125,1793.5,1795.4000244140625,1861
2025-11-13 10:10:00+05:30,1795.0999755859375,1795.699951171875,1794.9000244140625,1795.699951171875,1075
2025-11-13 10:15:00+05:30,1795.699951171875,1797.5,1795.300048828125,1797.300048828125,6541
2025-11-13 10:20:00+05:30,1797.5,1797.5999755859375,1795.4000244140625,1797.199951171875,3382
2025-11-13 10:25:00+05:30,1797.0999755859375,1797.5999755859375,1796.4000244140625,1797.199951171875,1108
2025-11-13 10:30:00+05:30,1796.9000244140625,1797.699951171875,1796.9000244140625,1797.5,1689
2025-11-13 10:35:00+05:30,1797.5,1800.9000244140625,1797.300048828125,1799.199951171875,11969
2025-11-13 10:40:00+05:30,1798.5,1799.5,1793.5999755859375,1795.5999755859375,6915
2025-11-13 10:45:00+05:30,1795.300048828125,1795.9000244140625,1794.199951171875,1795.699951171875,1277
2025-11-13 10:50:00+05:30,1795.5,1795.5,1792.300048828125,1793.5999755859375,2859
2025-11-13 10:55:00+05:30,1793.5999755859375,1793.9000244140625,1790.0,1792.800048828125,6996
2025-11-13 11:00:00+05:30,1792.800048828125,1794.9000244140625,1792.800048828125,1794.4000244140625,1190
2025-11-13 11:05:00+05:30,1794.4000244140625,1794.4000244140625,1792.5,1793.699951171875,1949
2025-11-13 11:10:00+05:30,1793.5999755859375,1794.5,1793.4000244140625,1794.4000244140625,1543
2025-11-13 11:15:00+05:30,1794.5,1795.0,1793.5999755859375,1794.4000244140625,2294
2025-11-13 11:20:00+05:30,1794.4000244140625,1795.0,1794.0999755859375,1795.0,1730
2025-11-13 11:25:00+05:30,1795.0,1795.199951171875,1792.0,1792.300048828125,3811
2025-11-13 11:30:00+05:30,1791.199951171875,1792.5999755859375,1791.0,1791.5,3184
